id,amenity,transit
871f8a143ffffff,141,131
871f8a170ffffff,134,135
871f8a171ffffff,148,148
871f8a144ffffff,138,138
871f8a145ffffff,154,154
871f8a129ffffff,138,138
871f8a176ffffff,125,125
871f8a174ffffff,133,133
871f8a175ffffff,156,156
871f8a12cffffff,137,137
871f8a128ffffff,152,152
871f8a162ffffff,148,148
871f8a163ffffff,148,148
871f8a16effffff,161,161
871f8a12dffffff,160,160
871f8a8daffffff,130,130
871f8a8dbffffff,146,146
871f8a166ffffff,153,153
871f8a8d2ffffff,144,144
871f8a8d3ffffff,130,130
871f8a8deffffff,149,149
871f8a160ffffff,154,154
871f8a161ffffff,156,156
871f8a16cffffff,160,160
871f8a125ffffff,151,151
871f8a8d8ffffff,148,148
871f8a8d9ffffff,142,142
871f8a164ffffff,140,141
871f8a88bffffff,145,145
871f8a8d6ffffff,142,142
871f8a8d0ffffff,132,132
871f8a8d1ffffff,153,153
871f8a8dcffffff,163,163
871f8a165ffffff,147,147
871f8ab92ffffff,153,153
871f8a8ddffffff,133,133
871f8a8caffffff,159,159
871f8a8cbffffff,139,139
871f8ab93ffffff,129,129
871f8a889ffffff,165,165
871f8a8d4ffffff,140,140
871f8a8d5ffffff,149,149
871f8a8c2ffffff,156,156
871f8a8c3ffffff,133,133
871f8ab96ffffff,149,149
871f8ab90ffffff,144,144
871f8ab91ffffff,147,147
871f8a8f2ffffff,131,131
871f8a8ceffffff,152,152
871f8a8c8ffffff,145,144
871f8a8c9ffffff,144,144
871f8a8f3ffffff,146,146
871f8a8c6ffffff,158,158
871f8a8c0ffffff,145,145
871f8a8c1ffffff,145,145
871f8ab94ffffff,135,135
871f8ab95ffffff,154,153
871f8a8f6ffffff,143,143
871f8a8f0ffffff,152,152
871f8a8ccffffff,155,155
871f8a8cdffffff,154,152
871f8abb2ffffff,152,152
871f8a8abffffff,150,150
871f8a8f1ffffff,132,132
871f8a8c4ffffff,144,144
871f8a8c5ffffff,160,160
871f8a8eaffffff,160,160
871f8abb3ffffff,151,150
871f8a8a9ffffff,155,155
871f8a8f4ffffff,163,163
871f8a8f5ffffff,152,152
871f8a8ebffffff,149,149
871f8abb6ffffff,151,151
871f8abb0ffffff,150,150
871f8a8e2ffffff,146,146
871f8a8e3ffffff,158,158
871f8a8eeffffff,158,158
871f8a8e8ffffff,120,120
871f8a8adffffff,136,136
871f8a81affffff,132,132
871f8a81bffffff,143,143
871f8a8e6ffffff,158,158
871f8a8e9ffffff,152,153
871f8abb4ffffff,160,160
871f8a81effffff,158,158
871f8a8e0ffffff,132,132
871f8a8e1ffffff,142,142
871f8a8ecffffff,132,132
871f8a8edffffff,143,142
871f8a818ffffff,170,170
871f8a819ffffff,167,162
871f8a8e4ffffff,161,161
871f8a8e5ffffff,146,136
871f8a852ffffff,124,124
871f8a853ffffff,159,159
871f8a80affffff,117,117
871f8a80bffffff,126,126
871f8a856ffffff,128,128
871f8a85effffff,141,150
871f8a850ffffff,125,125
871f8a851ffffff,150,150
871f8a854ffffff,121,121
871f8a855ffffff,152,152
871f8a872ffffff,151,151
871f8a873ffffff,155,155
871f8a870ffffff,141,141
871f9db30ffffff,122,122
871f9db31ffffff,155,155
871f9db33ffffff,139,139
871f9db04ffffff,166,166
871f9d869ffffff,155,155
871f9db36ffffff,145,145
871f9db34ffffff,147,147
871f9db35ffffff,159,159
871f9db05ffffff,146,146
871f9db22ffffff,155,155
871f9db23ffffff,137,137
871f8e49affffff,128,128
871f8e49bffffff,169,169
871f9db26ffffff,138,138
871f9db2effffff,150,150
871f9db20ffffff,159,159
871f9db21ffffff,145,145
871f8e498ffffff,167,167
871f8e499ffffff,154,154
871f9db24ffffff,150,150
871f9db2cffffff,139,139
871f9db29ffffff,152,152
871f8e4daffffff,136,136
871f9db74ffffff,131,131
871f9db25ffffff,160,160
871f8e4d2ffffff,160,160
871f8e4dbffffff,139,139
871f8e48bffffff,151,151
871f8e4d3ffffff,144,144
871f8e4deffffff,139,143
871f8e4d8ffffff,135,135
871f8e4d9ffffff,135,135
871f8e48affffff,142,142
871f8e4d6ffffff,161,161
871f8e4d0ffffff,140,140
871f8e4d1ffffff,144,144
871f9db66ffffff,140,140
871f9db64ffffff,135,135
871f9db60ffffff,159,159
871f8e488ffffff,149,149
871f8e489ffffff,146,146
871f8e4dcffffff,163,163
871f8e4ddffffff,142,142
871f8e4caffffff,137,137
871f9db65ffffff,152,152
871f8e4d4ffffff,143,143
871f8e4d5ffffff,146,136
871f8e4c2ffffff,136,128
871f8e4cbffffff,146,146
871f8e796ffffff,146,146
871f8e48cffffff,130,132
871f8e48dffffff,148,148
871f8e4f2ffffff,128,128
871f8e4c3ffffff,157,157
871f8e4ceffffff,150,150
871f8e4c8ffffff,132,128
871f8e4f3ffffff,152,152
871f8e4c6ffffff,143,133
871f8e4c0ffffff,138,138
871f8e4c9ffffff,141,141
871f8e794ffffff,133,133
871f8e4abffffff,155,156
871f8e4f6ffffff,139,139
871f8e4f0ffffff,154,154
871f8e4c1ffffff,153,153
871f8e4ccffffff,159,159
871f8e4cdffffff,119,119
871f8e4f1ffffff,144,141
871f8e4c4ffffff,162,162
871f8e4c5ffffff,148,148
871f8e7b2ffffff,147,147
871f8e4a9ffffff,155,155
871f8e4f4ffffff,144,144
871f8e4f5ffffff,147,147
871f8e4eaffffff,143,143
871f8e4ebffffff,159,159
871f8e7b6ffffff,133,133
871f8e4adffffff,142,142
871f8e4e2ffffff,132,132
871f8e4e3ffffff,133,133
871f8e4eeffffff,143,143
871f8e7b0ffffff,156,156
871f8e41affffff,153,153
871f8e41bffffff,170,170
871f8e4e6ffffff,152,152
871f8e4e8ffffff,150,150
871f8e4e9ffffff,135,125
871f8e7b4ffffff,160,160
871f8e4e0ffffff,145,145
871f8e4e1ffffff,128,128
871f8e4ecffffff,136,136
871f8e7b5ffffff,133,133
871f8e418ffffff,141,141
871f8e419ffffff,126,126
871f8e4e4ffffff,143,148
871f8e4edffffff,144,144
871f8e45affffff,146,146
871f8e45bffffff,155,155
871f8e4e5ffffff,158,158
871f8e452ffffff,141,141
871f8e453ffffff,137,137
871f8e40affffff,159,159
871f8e40bffffff,154,154
871f8e45effffff,142,150
871f8e458ffffff,142,142
871f8e450ffffff,146,146
871f8e451ffffff,126,127
871f8e45cffffff,161,161
871f8a111ffffff,154,154
871f8a110ffffff,147,147
871f8a115ffffff,140,140
871f8a102ffffff,165,165
871f8a11cffffff,150,150
871f8a114ffffff,144,144
871f8a132ffffff,134,134
871f8a103ffffff,132,132
871f8a10effffff,147,147
871f8a10affffff,124,124
871f8a108ffffff,137,137
871f8a10bffffff,147,147
871f8a133ffffff,157,157
871f8a106ffffff,146,146
871f8a100ffffff,150,150
871f8a136ffffff,142,142
871f8a130ffffff,136,136
871f8a101ffffff,148,148
871f8a10cffffff,125,125
871f8a10dffffff,139,139
871f8a109ffffff,144,144
871f8ac6bffffff,136,136
871f8a131ffffff,151,151
871f8a104ffffff,134,134
871f8a105ffffff,130,130
871f8a172ffffff,141,143
871f8ac68ffffff,138,138
871f8ac69ffffff,144,144
871f8a134ffffff,131,131
871f8a135ffffff,127,127
871f8a12affffff,136,127
871f8a12bffffff,151,151
871f8ac6cffffff,130,130
871f8ac6dffffff,158,157
871f8a122ffffff,143,143
871f8a123ffffff,147,147
871f8a12effffff,145,142
871f8a89affffff,139,139
871f8a89bffffff,146,146
871f8a126ffffff,115,115
871f8a892ffffff,136,128
871f8a893ffffff,130,130
871f8a89effffff,149,149
871f8a120ffffff,135,135
871f8a121ffffff,131,131
871f8a898ffffff,162,162
871f8a899ffffff,135,134
871f8a124ffffff,154,155
871f8a890ffffff,136,136
871f8a891ffffff,140,139
871f8a89cffffff,134,131
871f8a896ffffff,140,140
871f8a89dffffff,144,145
871f8a88affffff,126,120
871f8a894ffffff,140,140
871f8a895ffffff,155,155
871f8a882ffffff,146,143
871f8a883ffffff,155,155
871f8a8b2ffffff,157,157
871f8a88effffff,126,118
871f8a888ffffff,121,121
871f8a8b3ffffff,160,159
871f8a886ffffff,141,141
871f8a880ffffff,149,149
871f8a881ffffff,155,154
871f8a88cffffff,134,134
871f8a88dffffff,159,159
871f8a8b1ffffff,147,146
871f8a884ffffff,143,143
871f8a885ffffff,154,154
871f8a8aaffffff,159,159
871f8a8a2ffffff,140,140
871f8a8a3ffffff,138,138
871f8a8aeffffff,144,144
871f8a8a8ffffff,133,133
871f8a8acffffff,144,144
871f8a813ffffff,157,157
871f8ac9effffff,143,143
871f8ac98ffffff,152,152
871f8ac99ffffff,144,145
871f8ac9cffffff,149,149
871f8ac9dffffff,141,141
871f8ac8affffff,148,148
871f8ac8bffffff,137,137
871f8ac82ffffff,144,144
871f8ac83ffffff,125,125
871f8ac8effffff,148,141
871f8ac88ffffff,135,135
871f8ac89ffffff,122,122
871f8ac80ffffff,154,154
871f8ac86ffffff,143,143
871f8ac81ffffff,153,153
871f8ac8cffffff,157,155
871f8ac8dffffff,140,140
871f8acb1ffffff,137,136
871f8ac84ffffff,161,161
871f8ac85ffffff,147,147
871f8acf2ffffff,140,140
871f8acaaffffff,157,157
871f8acabffffff,135,135
871f8acf6ffffff,165,165
871f8acb5ffffff,144,144
871f8acb4ffffff,155,155
871f8aca2ffffff,126,125
871f8aca3ffffff,150,150
871f8acaeffffff,153,151
871f8ad9bffffff,138,138
871f8aca6ffffff,124,124
871f8aca8ffffff,154,154
871f8aca9ffffff,147,147
871f8acf4ffffff,135,135
871f8ad9affffff,126,124
871f8aca0ffffff,151,151
871f8aca1ffffff,137,136
871f8acacffffff,145,145
871f8ad98ffffff,148,155
871f8ad99ffffff,148,148
871f8aca4ffffff,142,142
871f8acadffffff,135,135
871f8aca5ffffff,138,138
871f8ac12ffffff,145,145
871f8ac13ffffff,143,128
871f8ad9cffffff,162,164
871f8ad9dffffff,158,157
871f8ad8affffff,130,122
871f8ad8bffffff,157,157
871f8ac1effffff,127,125
871f8ac18ffffff,153,153
871f8ad83ffffff,143,143
871f8ac16ffffff,152,152
871f8ac10ffffff,152,152
871f8ac11ffffff,149,143
871f8ac1cffffff,128,128
871f8ad8effffff,132,132
871f8ad88ffffff,135,135
871f8ad89ffffff,150,150
871f8ad81ffffff,147,147
871f8ac14ffffff,159,159
871f8ac15ffffff,159,155
871f8ac02ffffff,140,140
871f8ad80ffffff,155,155
871f8ad8cffffff,154,154
871f8ad8dffffff,150,150
871f8ac32ffffff,156,158
871f8ad85ffffff,152,152
871f8adaaffffff,165,165
871f8ac33ffffff,148,148
871f8ac06ffffff,150,145
871f8ac00ffffff,136,136
871f8ac03ffffff,152,152
871f8adabffffff,162,162
871f8ac36ffffff,150,150
871f8ac30ffffff,133,134
871f8adaeffffff,139,139
871f8ada8ffffff,154,154
871f8ac31ffffff,167,166
871f8ada9ffffff,163,163
871f8ac34ffffff,139,139
871f8adacffffff,144,144
871f8adadffffff,158,158
871f8ad1affffff,140,140
871f9c621ffffff,175,175
871f9c752ffffff,134,134
871f9c62cffffff,162,162
871f9c624ffffff,190,190
871f9c625ffffff,136,136
871f9c70bffffff,153,153
871f9c753ffffff,144,144
871f9c62dffffff,134,134
871f9c75effffff,140,135
871f9c70affffff,125,125
871f9c756ffffff,144,144
871f9c750ffffff,122,122
871f9c70effffff,140,140
871f9c708ffffff,147,147
871f9c709ffffff,135,135
871f9c751ffffff,144,144
871f9c75cffffff,147,147
871f9c758ffffff,123,123
871f9c75dffffff,167,167
871f9c754ffffff,144,144
871f9c755ffffff,150,150
871f9c70cffffff,128,128
871f9c70dffffff,158,158
871f9c772ffffff,151,151
871f9c742ffffff,127,127
871f9c743ffffff,133,133
871f9c74effffff,138,138
871f9c773ffffff,151,151
871f9c746ffffff,164,164
871f9c72affffff,150,150
871f9c72bffffff,139,139
871f9c776ffffff,143,143
871f9c740ffffff,157,157
871f9c741ffffff,142,143
871f9c728ffffff,134,134
871f9c770ffffff,138,138
871f9c771ffffff,145,145
871f9c744ffffff,149,149
871f9c72effffff,154,159
871f9c729ffffff,148,148
871f9c774ffffff,135,135
871f9c72cffffff,149,148
871f9c721ffffff,146,154
871f9c72dffffff,153,146
871f9c775ffffff,142,142
871f9c762ffffff,147,147
871f9c720ffffff,155,155
871f9c725ffffff,136,135
871f9c0daffffff,135,135
871f9c0dbffffff,120,120
871f9c0d2ffffff,140,139
871f9c0d3ffffff,146,146
871f9c0deffffff,137,137
871f9c766ffffff,140,136
871f9c0d6ffffff,147,147
871f9c0d8ffffff,145,143
871f9c0d9ffffff,159,156
871f9c08bffffff,150,150
871f9c0d0ffffff,152,152
871f9c0d1ffffff,153,153
871f9c0dcffffff,140,131
871f9c089ffffff,145,145
871f9c0d4ffffff,130,130
871f9c0ddffffff,131,131
871f9c088ffffff,133,133
871f9c0d5ffffff,154,154
871f9c0c2ffffff,141,141
871f9c0f2ffffff,149,149
871f9c08dffffff,144,144
871f9c0f3ffffff,157,157
871f9c0c3ffffff,144,144
871f9c085ffffff,156,156
871f9c0aaffffff,135,135
871f9c081ffffff,160,160
871f9c08cffffff,142,142
871f9c0abffffff,136,136
871f9c0c6ffffff,147,147
871f9c0c0ffffff,135,135
871f9c0f6ffffff,138,138
871f9c0f0ffffff,157,157
871f9c0f1ffffff,152,152
871f9c0a8ffffff,139,139
871f9c0a9ffffff,151,151
871f9c0f4ffffff,160,160
871f9c0f5ffffff,159,159
871f8ad52ffffff,149,149
871f8ac25ffffff,132,132
871f8ad53ffffff,141,141
871f8ac2dffffff,161,161
871f8ad5effffff,122,136
871f8ad5bffffff,143,143
871f8ad58ffffff,141,141
871f8ad5affffff,151,151
871f8ad59ffffff,158,158
871f8ac66ffffff,144,144
871f8ac64ffffff,146,146
871f8ac60ffffff,149,149
871f8ad56ffffff,124,123
871f8ad50ffffff,132,132
871f8ad51ffffff,156,156
871f8ad5cffffff,145,145
871f8ac65ffffff,152,152
871f8ad09ffffff,160,158
871f8ad5dffffff,147,147
871f8ad4affffff,133,133
871f8ad4bffffff,158,158
871f8ad54ffffff,173,172
871f8ad55ffffff,139,139
871f8ad42ffffff,152,152
871f8ad43ffffff,144,144
871f8ad0dffffff,160,160
871f8ad72ffffff,152,152
871f8ad73ffffff,151,151
871f8ad4effffff,136,136
871f8ad48ffffff,134,134
871f8ad49ffffff,151,151
871f8ad46ffffff,168,168
871f8ad40ffffff,160,160
871f8ad41ffffff,126,126
871f8ad70ffffff,140,140
871f8ad71ffffff,149,149
871f8ad4cffffff,136,137
871f8ad4dffffff,160,163
871f8ad44ffffff,168,168
871f8ad45ffffff,140,140
871f8ad6affffff,127,127
871f8ad75ffffff,137,137
871f8ad62ffffff,136,136
871f8ad6bffffff,138,138
871f8a8b6ffffff,159,159
871f8a8b0ffffff,139,139
871f8ad63ffffff,132,132
871f8ad6effffff,148,148
871f8ad68ffffff,160,160
871f8ad66ffffff,137,144
871f8ad60ffffff,146,146
871f8ad69ffffff,153,153
871f8a8b4ffffff,141,141
871f8a8b5ffffff,149,149
871f8ad61ffffff,139,139
871f8ad6cffffff,136,136
871f8ad6dffffff,128,128
871f8ad65ffffff,140,140
871f8a99affffff,158,158
871f8a99bffffff,143,143
871f8a992ffffff,137,137
871f8a993ffffff,121,122
871f8a99effffff,152,152
871f8a996ffffff,137,137
871f8a990ffffff,142,142
871f8a991ffffff,146,146
871f8a994ffffff,149,149
871f8a995ffffff,142,142
871f8a5a5ffffff,133,133
871f9d24affffff,119,142
871f9d24bffffff,165,165
871f8a516ffffff,150,153
871f8a512ffffff,148,148
871f8a510ffffff,122,122
871f8a513ffffff,161,161
871f8a511ffffff,146,146
871f8a51effffff,176,176
871f9d243ffffff,141,141
871f9d24effffff,139,139
871f9d248ffffff,158,162
871f9d249ffffff,139,139
871f8a514ffffff,162,162
871f8a515ffffff,137,137
871f8a51cffffff,146,146
871f8a502ffffff,149,149
871f9d240ffffff,135,135
871f9d241ffffff,148,148
871f9d24cffffff,133,133
871f9d24dffffff,151,151
871f8a532ffffff,132,132
871f9d245ffffff,152,152
871f8a533ffffff,142,142
871f8a506ffffff,144,144
871f8a50effffff,147,147
871f9d244ffffff,150,150
871f9d26affffff,144,144
871f9d26bffffff,136,136
871f8a536ffffff,148,148
871f8a530ffffff,135,135
871f8a500ffffff,154,154
871f8a501ffffff,161,160
871f8a503ffffff,190,190
871f9d263ffffff,151,151
871f9d26effffff,149,149
871f8a531ffffff,133,133
871f8a504ffffff,127,127
871f8a505ffffff,151,137
871f9d262ffffff,140,140
871f9d268ffffff,127,127
871f9d269ffffff,139,139
871f8a534ffffff,135,135
871f8a535ffffff,166,166
871f8a52affffff,161,160
871f9d266ffffff,139,139
871f9d260ffffff,130,130
871f9d261ffffff,146,146
871f9d26cffffff,140,140
871f8a522ffffff,127,127
871f8a523ffffff,126,126
871f8a52effffff,145,145
871f9d264ffffff,119,119
871f9d26dffffff,146,146
871f8ac9affffff,140,140
871f8ac9bffffff,132,141
871f8a526ffffff,142,142
871f9d265ffffff,145,145
871f8ac92ffffff,134,134
871f8ac93ffffff,141,141
871f8a520ffffff,139,139
871f8a521ffffff,138,138
871f9d34bffffff,144,144
871f8a524ffffff,133,133
871f9d34affffff,159,159
871f8ac96ffffff,145,145
871f8a525ffffff,138,138
871f8acd2ffffff,146,146
871f9d348ffffff,118,124
871f9d349ffffff,152,152
871f9c284ffffff,145,145
871f9c2a2ffffff,135,135
871f9c2a3ffffff,164,164
871f9c2a0ffffff,138,138
871f9c2aeffffff,159,159
871f9c2a6ffffff,150,150
871f9c2a1ffffff,158,158
871f9c2acffffff,170,170
871f9c2a4ffffff,140,140
871f9c399ffffff,141,141
871f9c2a5ffffff,127,127
871f9c212ffffff,160,160
871f9c213ffffff,157,157
871f9c39dffffff,152,152
871f9c38affffff,142,142
871f9c38bffffff,133,133
871f9c216ffffff,142,142
871f9c38effffff,142,142
871f9c210ffffff,152,152
871f9c211ffffff,135,135
871f9c383ffffff,149,149
871f9c388ffffff,146,146
871f9c389ffffff,153,154
871f9c214ffffff,165,165
871f9c381ffffff,155,155
871f9c38cffffff,129,129
871f9c215ffffff,141,141
871f9c380ffffff,141,141
871f9c38dffffff,129,133
871f9c232ffffff,139,139
871f9c385ffffff,149,149
871f9c3aaffffff,152,152
871f9c3abffffff,125,130
871f9c233ffffff,140,140
871f9c384ffffff,127,127
871f9c3a3ffffff,150,150
871f9c236ffffff,137,137
871f9c230ffffff,135,135
871f9c3aeffffff,140,140
871f9c3a8ffffff,166,161
871f9c3a9ffffff,155,151
871f9c3a1ffffff,149,149
871f9c234ffffff,165,165
871f9c235ffffff,152,152
871f9c3acffffff,138,138
871f9c3adffffff,147,145
871f9c31affffff,170,170
871f9c3a5ffffff,145,145
871f9c312ffffff,134,134
871f9c31bffffff,138,138
871f9c313ffffff,144,141
871f9c31effffff,119,119
871f9c318ffffff,149,149
871f9c316ffffff,158,158
871f9c310ffffff,148,148
871f9c319ffffff,138,138
871f9c311ffffff,146,146
871f9c31cffffff,132,132
871f9c31dffffff,156,156
871f9c314ffffff,135,135
871f9c315ffffff,151,151
871f9c302ffffff,149,149
871f9c303ffffff,157,157
871f9c306ffffff,158,158
871f9c333ffffff,121,121
871f9c300ffffff,138,138
871f9c330ffffff,150,150
871f9c331ffffff,136,135
871f9c304ffffff,151,151
871f98935ffffff,117,117
871f98926ffffff,152,152
871f98922ffffff,149,149
871f9892effffff,118,121
871f98928ffffff,139,146
871f9892bffffff,150,150
871f98929ffffff,148,148
871f98976ffffff,115,115
871f98920ffffff,143,143
871f98923ffffff,109,109
871f98921ffffff,143,143
871f9892cffffff,144,144
871f9c299ffffff,135,135
871f98924ffffff,152,152
871f9892dffffff,154,154
871f9c2daffffff,160,160
871f9c298ffffff,153,153
871f98925ffffff,160,160
871f9c2d2ffffff,140,147
871f9c2d3ffffff,136,136
871f9c29dffffff,146,146
871f9c28affffff,142,142
871f9c28bffffff,133,133
871f9c2deffffff,152,152
871f9c294ffffff,160,160
871f9c295ffffff,138,138
871f9c291ffffff,125,125
871f9c282ffffff,147,147
871f9c29cffffff,155,155
871f9c283ffffff,143,143
871f9c2d6ffffff,134,134
871f9c2d0ffffff,133,135
871f9c2d1ffffff,151,151
871f9c2d8ffffff,152,152
871f9c2b3ffffff,165,162
871f9c28effffff,137,137
871f9c288ffffff,160,160
871f9c289ffffff,163,163
871f9c2dcffffff,136,136
871f9c2ddffffff,143,136
871f9c286ffffff,157,157
871f9c280ffffff,146,146
871f9c281ffffff,127,127
871f9c2d4ffffff,130,130
871f9c2d5ffffff,143,143
871f9c2c2ffffff,130,130
871f9c2b1ffffff,143,143
871f9c28cffffff,155,155
871f9c28dffffff,155,155
871f9c2f2ffffff,129,129
871f9c2c3ffffff,127,127
871f9c285ffffff,136,136
871f9c2aaffffff,135,135
871f9c2f3ffffff,155,155
871f9c2c6ffffff,143,143
871f9c2c0ffffff,159,159
871f9c2abffffff,167,167
871f9c2f6ffffff,159,159
871f9c2f0ffffff,133,134
871f9c2a8ffffff,144,144
871f9c2a9ffffff,156,154
871f9c2f4ffffff,138,138
871f9c2adffffff,151,149
871f9dd73ffffff,137,137
871f9dd46ffffff,147,146
871f9dd40ffffff,142,142
871f9dd70ffffff,148,148
871f9dd71ffffff,155,155
871f9dd44ffffff,136,135
871f9dd74ffffff,145,145
871f9dd75ffffff,151,146
871f9dd62ffffff,157,157
871f9dd63ffffff,154,154
871f9dd45ffffff,153,153
871f836dbffffff,146,146
871f9dd6effffff,137,137
871f836daffffff,163,163
871f9dd66ffffff,134,134
871f9dd60ffffff,154,154
871f9dd61ffffff,145,148
871f9d8b4ffffff,129,129
871f836d8ffffff,144,144
871f836d9ffffff,151,151
871f9d8b5ffffff,162,162
871f9dd64ffffff,146,146
871f9dd65ffffff,136,136
871f9d99affffff,147,147
871f9d99bffffff,148,148
871f9d8a6ffffff,154,154
871f836caffffff,146,146
871f9d99effffff,157,157
871f9d998ffffff,141,141
871f836cbffffff,153,153
871f9d996ffffff,126,126
871f9d999ffffff,134,134
871f836c8ffffff,161,160
871f9d990ffffff,138,138
871f9d991ffffff,150,150
871f9d99cffffff,147,147
871f9d99dffffff,139,133
871f9d8a4ffffff,144,144
871f9d8a5ffffff,155,154
871f836c9ffffff,167,167
871f9d994ffffff,145,145
871f9d995ffffff,146,146
871f9d98affffff,150,151
871f9d98bffffff,145,145
871f836cdffffff,139,139
871f9d982ffffff,156,156
871f9d983ffffff,146,145
871f9d98effffff,121,121
871f9d9b2ffffff,129,129
871f9d9b3ffffff,154,154
871f9d986ffffff,135,135
871f9d988ffffff,154,154
871f9d989ffffff,150,150
871f9d980ffffff,158,158
871f9d981ffffff,152,152
871f9d98cffffff,142,142
871f9d9b1ffffff,128,129
871f9d984ffffff,142,141
871f9d98dffffff,136,136
871f9d985ffffff,132,132
871f9d9aaffffff,120,120
871f9d9abffffff,156,156
871f9d9a2ffffff,129,129
871f9d9a3ffffff,127,127
871f9d836ffffff,162,162
871f9d9aeffffff,156,156
871f9d9a8ffffff,140,140
871f9d9a9ffffff,138,138
871f9d9a0ffffff,140,140
871f9d9a1ffffff,142,142
871f9d9acffffff,128,128
871f8a8a6ffffff,148,148
871f8a8a0ffffff,140,140
871f8a8a1ffffff,142,142
871f8a998ffffff,151,151
871f8a999ffffff,152,152
871f8a8a4ffffff,155,155
871f8a8a5ffffff,150,150
871f8a99cffffff,146,150
871f8a812ffffff,139,139
871f8a99dffffff,130,130
871f8a98affffff,146,146
871f8a98bffffff,134,134
871f8a816ffffff,172,172
871f8e6c9ffffff,139,139
871f8a982ffffff,146,141
871f8a983ffffff,143,143
871f8a810ffffff,131,131
871f8a811ffffff,147,147
871f8a9b2ffffff,144,144
871f8a9b3ffffff,116,116
871f8a98effffff,155,155
871f8a988ffffff,135,135
871f8a989ffffff,157,157
871f8a814ffffff,133,133
871f8a986ffffff,141,133
871f8a980ffffff,147,147
871f8a981ffffff,163,163
871f8a9b0ffffff,126,126
871f8a9b1ffffff,147,147
871f8a98cffffff,156,156
871f8a98dffffff,138,138
871f8a832ffffff,133,133
871f8a984ffffff,138,138
871f8a985ffffff,143,143
871f8a9aaffffff,154,154
871f8a9b4ffffff,143,143
871f8a9b5ffffff,125,125
871f8a9a2ffffff,150,150
871f8a9abffffff,176,176
871f8a9a3ffffff,170,170
871f8a9aeffffff,172,172
871f8e65bffffff,139,139
871f8a9a6ffffff,146,146
871f8a9a0ffffff,147,147
871f9d0dbffffff,142,142
871f9d0d8ffffff,138,138
871f9d0d9ffffff,135,135
871f9d0dcffffff,128,128
871f9d0ddffffff,141,141
871f9d764ffffff,154,154
871f9d0d5ffffff,143,143
871f9d0d1ffffff,148,148
871f9d0caffffff,160,160
871f9d0c2ffffff,141,141
871f9d0c3ffffff,144,144
871f9d0ceffffff,156,156
871f9d0f3ffffff,147,146
871f9d0c6ffffff,148,148
871f9d0c8ffffff,163,163
871f9d0c0ffffff,139,139
871f9d0c1ffffff,147,147
871f9d0ccffffff,144,144
871f9d0f0ffffff,142,142
871f9d0f1ffffff,156,156
871f9d0c4ffffff,153,153
871f9d0c5ffffff,149,149
871f9d0eaffffff,165,165
871f9d0f4ffffff,136,136
871f9d0f5ffffff,167,167
871f9d0e2ffffff,136,136
871f9d0e3ffffff,139,139
